Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e766163e-f37f-4997-81da-3a75ee072f16	fibroblasts	fibroblasts	stroma 5	Points	33462.3	8312.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	090a77c3-1c0f-4d03-a8a6-ec53bed776e4	fibroblasts	fibroblasts	stroma 5	Points	33471.2	8317.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4a7b251f-8cc4-4fd3-9a1e-c3742d0a5780	fibroblasts	fibroblasts	stroma 5	Points	33481.7	8323.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	21eb32bc-7d3b-4a00-8830-6ff7734974ec	fibroblasts	fibroblasts	stroma 5	Points	33493.5	8323.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	536e2b9e-275d-4064-a06f-99bce2615300	fibroblasts	fibroblasts	stroma 5	Points	33509.8	8336.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6d2cb4bb-25ff-4856-90be-364f81150c99	fibroblasts	fibroblasts	stroma 5	Points	33522.1	8300.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	47ad9758-0803-4283-bd6c-366aa024731d	fibroblasts	fibroblasts	stroma 5	Points	33525.4	8281.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1fbbb224-c314-4e7b-abc3-726d274c5a32	fibroblasts	fibroblasts	stroma 5	Points	33544	8281.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	251fa7f0-313f-4e28-bbe1-9de596afa814	fibroblasts	fibroblasts	stroma 5	Points	33555.1	8302.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	451ea809-cf35-43f0-b695-f82934b32698	fibroblasts	fibroblasts	stroma 5	Points	33551.3	8320.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	795a106b-f895-4062-b1bf-cd2be766530f	fibroblasts	fibroblasts	stroma 5	Points	33542.9	8315	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	05087c7b-f1cc-41fb-8bb6-b48aa43db410	??	??	stroma 5	Points	32637.3	7805.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	94b106ce-05a6-436f-abe4-b580aa5751cc	??	??	stroma 5	Points	32654	7854.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cb88cc6b-bf4c-48c6-b4f7-d3639b79018e	??	??	stroma 5	Points	32650.7	7853.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d5f6acbe-61c8-4f79-8c9e-bca1996c3e9e	??	??	stroma 5	Points	33068.6	7737.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6461e337-bd5a-461c-9f3f-1e4bb8491493	fibroblasts	fibroblasts	stroma 5	Points	32749.4	7822.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8efd6551-f2ac-4c22-80ef-159bf03fca46	fibroblasts	fibroblasts	stroma 5	Points	32765.8	7831.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0b1d845b-005e-40bb-bddb-67b2286ba630	fibroblasts	fibroblasts	stroma 5	Points	32777.2	7834.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9a0efdca-054c-4c79-8b96-8036f328d471	fibroblasts	fibroblasts	stroma 5	Points	32787.9	7831.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d8b163c0-0627-4c56-8353-c6b342f666c3	fibroblasts	fibroblasts	stroma 5	Points	32791.3	7823	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	dfdb1c61-73f9-4970-8088-4d9377177a08	fibroblasts	fibroblasts	stroma 5	Points	32809.8	7835.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2faee8ba-bd8e-4054-872e-1cec5b0e785b	fibroblasts	fibroblasts	stroma 5	Points	32817.2	7850.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	913ba909-f8de-4197-b02b-1b2539eda671	fibroblasts	fibroblasts	stroma 5	Points	32825.5	7845.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2826e633-07d6-46c6-b40c-fa20092d42f0	fibroblasts	fibroblasts	stroma 5	Points	32833.2	7837.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f5c5fcd9-1678-4de5-a872-73d5ea2cf8cb	fibroblasts	fibroblasts	stroma 5	Points	32836.5	7827.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	efd06ce7-5603-4285-996d-dab5329dc832	fibroblasts	fibroblasts	stroma 5	Points	32841.1	7817.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9ce2b177-b1f9-4dfa-9858-3818bc71d219	fibroblasts	fibroblasts	stroma 5	Points	32849.8	7804.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	97fbd68b-7648-437b-9db3-284b48b6af82	fibroblasts	fibroblasts	stroma 5	Points	32857.6	7793.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	94c5ec76-2373-49b6-b185-fec41f3ca715	fibroblasts	fibroblasts	stroma 5	Points	32860.9	7788.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	52e8d81b-2275-48d1-be1b-94bea1af872e	fibroblasts	fibroblasts	stroma 5	Points	32868.6	7782.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f82a69f8-a0ed-458f-be22-31f5dc227cb0	fibroblasts	fibroblasts	stroma 5	Points	32886	7775.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	da09e7a4-174e-4180-8db5-0b108904dfdb	fibroblasts	fibroblasts	stroma 5	Points	32894.4	7779.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	70f9106a-a342-4da1-b115-0e6a0d07aeed	fibroblasts	fibroblasts	stroma 5	Points	32908.4	7798.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	69ad475b-2418-4b55-b2b4-b7f15b2446a7	fibroblasts	fibroblasts	stroma 5	Points	32914.7	7808.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f8ce3109-2f28-4010-a425-67edd45728e0	fibroblasts	fibroblasts	stroma 5	Points	32917.2	7814.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6dc4093a-cf5c-4f42-8c80-a435aa87123a	fibroblasts	fibroblasts	stroma 5	Points	32924.1	7820	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	59209e6d-c77c-43dd-bd33-53ca4298af5a	fibroblasts	fibroblasts	stroma 5	Points	32928.4	7838	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5c27ea48-94ea-40ec-aae5-09d70980778d	fibroblasts	fibroblasts	stroma 5	Points	32925.5	7850	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	54c1cd28-3a6f-4cd3-b31b-054ad83a2ecd	fibroblasts	fibroblasts	stroma 5	Points	32922.6	7867.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	41b0488a-9985-41d5-b957-dbf07eeb3d98	fibroblasts	fibroblasts	stroma 5	Points	32914.6	7875.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ea0efcf6-d39f-4b8d-9ba1-d95e269b6972	fibroblasts	fibroblasts	stroma 5	Points	32893.2	7919.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e2505887-1417-47ed-beb4-7688c4b5697b	fibroblasts	fibroblasts	stroma 5	Points	33589.2	8241.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	33207e93-6970-4b0d-87ac-ccd1114261fc	fibroblasts	fibroblasts	stroma 5	Points	33584.3	8233.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a3dd8177-88fa-467d-97bd-d7e683a4a2a5	fibroblasts	fibroblasts	stroma 5	Points	33582.7	8218.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	38f8ad4f-23c6-4eda-a9d5-5224ca928363	fibroblasts	fibroblasts	stroma 5	Points	33576.6	8212.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c4d774c6-d2ae-4438-a3d0-2ef879d5beb1	fibroblasts	fibroblasts	stroma 5	Points	33570.4	8200.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bb94c00d-4452-42a1-bc9f-57f2bdaa94ae	fibroblasts	fibroblasts	stroma 5	Points	33570.1	8183.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	16693de0-e399-4e13-aa54-a8829216602f	fibroblasts	fibroblasts	stroma 5	Points	33578.5	8177.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f69f5fcf-7d6a-4cdc-9963-5775d3f18a97	fibroblasts	fibroblasts	stroma 5	Points	33589.8	8166.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d8547759-8520-4da2-a382-06378eb4d15c	fibroblasts	fibroblasts	stroma 5	Points	33597.6	8153.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	24f5e842-2ebc-4bb0-a0c2-c48810ec375c	fibroblasts	fibroblasts	stroma 5	Points	33618.9	8151.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b15b74a5-a080-414a-b064-190f10b038dc	fibroblasts	fibroblasts	stroma 5	Points	33644	8149.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	44683a1d-feda-40c6-9d8d-3629b8492379	fibroblasts	fibroblasts	stroma 5	Points	33659	8156.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fdda0f38-734d-4038-bac1-f7b0f866210f	fibroblasts	fibroblasts	stroma 5	Points	33680.2	8170.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7688b232-843c-48fe-887b-a9e0cdd2bd96	fibroblasts	fibroblasts	stroma 5	Points	33695	8183.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5bc28d1d-10de-4266-b849-d1448d337d44	fibroblasts	fibroblasts	stroma 5	Points	33711.5	8201.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7de23c3c-3418-49d3-b10e-58c651a628d6	fibroblasts	fibroblasts	stroma 5	Points	33712	8218.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6414f0b4-d5df-4d6e-9b73-568fa7d646f5	fibroblasts	fibroblasts	stroma 5	Points	33710.7	8235.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	18a8057c-f83b-4ae2-a484-14efa2efd774	fibroblasts	fibroblasts	stroma 5	Points	33706.3	8246.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	077e7007-9ac4-43aa-ba72-91152125aa7c	fibroblasts	fibroblasts	stroma 5	Points	33704.3	8258	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	59091dbf-e27d-4ddd-bf3e-beee697d3ba1	fibroblasts	fibroblasts	stroma 5	Points	33693.3	8263.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d652603d-1a49-4e56-98d6-ce4be2688ac3	fibroblasts	fibroblasts	stroma 5	Points	33680.1	8267.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a2848ade-abdc-400e-8bb2-1d43e7655862	fibroblasts	fibroblasts	stroma 5	Points	33667.6	8268	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bd9ab91d-0b47-499c-b9dd-9053372f3cc2	fibroblasts	fibroblasts	stroma 5	Points	33659.2	8265.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a248ad4d-684e-47b2-8feb-7803c4b7020f	fibroblasts	fibroblasts	stroma 5	Points	33653.2	8265.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	74765a45-b3c2-48b8-8d4d-e67e05f08616	fibroblasts	fibroblasts	stroma 5	Points	33643.1	8266.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0ec9de0e-da87-4ee3-8b9a-c2eacaac9546	fibroblasts	fibroblasts	stroma 5	Points	33630.5	8262.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	22903d09-08e9-4388-9b80-3cc0c504ab14	fibroblasts	fibroblasts	stroma 5	Points	33618	8256.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c87b2cac-7ec3-4994-9d5f-151dc622acd2	fibroblasts	fibroblasts	stroma 5	Points	33604.5	8251.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4c2e6eef-70a7-4a8d-a989-5c87478b1b8a	fibroblasts	fibroblasts	stroma 5	Points	33722.6	8284.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0b43f3d7-a350-411c-8354-604d95a5d77e	fibroblasts	fibroblasts	stroma 5	Points	33717.7	8276.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2beca3f6-935f-4bd6-97a2-7eec3a95343b	fibroblasts	fibroblasts	stroma 5	Points	33710.9	8272.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	59fb7679-3c5f-4686-a021-a156819f60d4	fibroblasts	fibroblasts	stroma 5	Points	33732.8	8264.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cd717cb5-0797-4d1d-8be7-e708bae9fc0a	fibroblasts	fibroblasts	stroma 5	Points	33732.9	8278.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9f9ab61c-c227-49e5-bad9-d62b928be9b8	fibroblasts	fibroblasts	stroma 5	Points	33682.2	8356	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	65e408b6-2cbf-42b2-95be-bde0e05706fe	fibroblasts	fibroblasts	stroma 5	Points	33664.3	8364.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9927ecb7-1633-4796-8c8e-5f8291c2cd4f	fibroblasts	fibroblasts	stroma 5	Points	33665.5	8352.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cad12701-ea62-4b33-8ee7-56881868513c	fibroblasts	fibroblasts	stroma 5	Points	33665.9	8337.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c6805a76-aa4d-4dc1-9321-a1f9d2759e60	fibroblasts	fibroblasts	stroma 5	Points	33671.2	8321.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5e76eb64-352e-455a-a8c3-898a421b651a	fibroblasts	fibroblasts	stroma 5	Points	33670.3	8301.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	30819bb7-3c37-4316-9fd4-c979d7953e6d	fibroblasts	fibroblasts	stroma 5	Points	33686.8	8293.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b9f93c3d-ae0d-4f40-8f48-13201bfecb63	fibroblasts	fibroblasts	stroma 5	Points	33698.7	8304.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ff11a639-78fb-4dd6-b7fa-2c10d66627f7	fibroblasts	fibroblasts	stroma 5	Points	33710.5	8313.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	20496e8d-f351-4ef4-a83e-b13452dfc53f	fibroblasts	fibroblasts	stroma 5	Points	33726.8	8312	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a135b9de-8b6b-4450-96c1-31147a7aff1d	fibroblasts	fibroblasts	stroma 5	Points	33734.7	8315.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	850edb57-f9cb-4d82-ad88-0addacdb36ef	fibroblasts	fibroblasts	stroma 5	Points	33728.4	8330	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	23057a3a-5ed9-4d3c-894e-306633d3b5d8	fibroblasts	fibroblasts	stroma 5	Points	33721.9	8335.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	03cd7375-9ad9-4f73-8464-3e9d8ffb65fa	fibroblasts	fibroblasts	stroma 5	Points	33725.2	8345.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a290d73f-8bdd-4a8b-95e4-6cd3eb4823a2	fibroblasts	fibroblasts	stroma 5	Points	33701.5	8361.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	eb0b258e-0472-4d75-ae5e-7054f972f60b	fibroblasts	fibroblasts	stroma 5	Points	33692.7	8355.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b92fae6a-841f-49a0-9e82-3c6c2387179e	fibroblasts	fibroblasts	stroma 5	Points	33100.5	7858.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	233cd828-bcc8-4f73-9ec6-361b645be19a	fibroblasts	fibroblasts	stroma 5	Points	33092.4	7873.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1205dd67-3393-499e-a31d-9ed2e3d9e118	fibroblasts	fibroblasts	stroma 5	Points	33089.7	7884	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b66cb23a-4b4b-46fe-8416-9d4c2932981e	fibroblasts	fibroblasts	stroma 5	Points	33085.6	7921.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c5a37867-915f-410b-9020-f53ca0bec901	fibroblasts	fibroblasts	stroma 5	Points	33087.2	7933.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fcf530e6-8700-4a38-a104-6db02143a922	fibroblasts	fibroblasts	stroma 5	Points	33082.7	7947.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f3864f31-5b29-409e-a04a-5b54270dfdc3	fibroblasts	fibroblasts	stroma 5	Points	33086.4	7962.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9fb1d0d5-62db-4c63-9576-34aaea3e4257	fibroblasts	fibroblasts	stroma 5	Points	33090.1	7969.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3f6a6e14-995e-4b1a-bb5a-189a467b27e1	fibroblasts	fibroblasts	stroma 5	Points	33097.5	7981.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	23307b1e-d4d9-4e62-b560-9ad91ef13203	fibroblasts	fibroblasts	stroma 5	Points	33104	7987.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fc98545c-39d6-44a3-9f7c-0aec18580737	fibroblasts	fibroblasts	stroma 5	Points	33114.8	7991.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	22013908-ffc1-4937-a0f0-f57c132cb709	fibroblasts	fibroblasts	stroma 5	Points	33115.6	7998.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c9b79b90-2a77-484f-954c-e1ef94e00802	fibroblasts	fibroblasts	stroma 5	Points	33116.2	8009	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	36fb318e-d68e-4c3f-bb48-c88de5cb9e90	fibroblasts	fibroblasts	stroma 5	Points	33114.8	8015.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fcbe64e1-e9e7-45fe-bcda-1c3d936c3aa2	fibroblasts	fibroblasts	stroma 5	Points	33111	8023	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	231ce2ba-e3f7-4651-af80-aa44d6edfda6	fibroblasts	fibroblasts	stroma 5	Points	33102.5	8021	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	492ff932-a619-48ce-bd7e-ba56568a934b	fibroblasts	fibroblasts	stroma 5	Points	33085.7	8028.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	834f9245-1f76-45a9-a682-d56408ea10f5	fibroblasts	fibroblasts	stroma 5	Points	33086	8037.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7127596c-4be2-40bf-95fd-6049d9cf5b99	fibroblasts	fibroblasts	stroma 5	Points	33084.1	8042.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	726f78b4-5a63-40f8-8f79-56fbdedf084c	fibroblasts	fibroblasts	stroma 5	Points	33085.1	8052.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a4c6f50a-1c18-46a9-b7a4-d2dd51842ce3	fibroblasts	fibroblasts	stroma 5	Points	33085.2	8062.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1b6c3b7b-4c44-4e79-9db8-f7f5a59188a1	fibroblasts	fibroblasts	stroma 5	Points	33083.8	8071.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d7e89202-c0f8-4ad2-a2a0-6a0d44bd9eef	fibroblasts	fibroblasts	stroma 5	Points	33087.2	8084.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0fcaf206-4f5b-4594-967f-40d586303d7a	fibroblasts	fibroblasts	stroma 5	Points	33091.3	8092.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a3bbb479-7735-4449-9dab-55246792e71d	fibroblasts	fibroblasts	stroma 5	Points	33093.7	8100.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bc99bbc9-354f-49c8-a74b-46515271e602	fibroblasts	fibroblasts	stroma 5	Points	33097.5	8113	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fedb8275-1d42-4306-8c26-7a6a31e6fcf0	fibroblasts	fibroblasts	stroma 5	Points	33102.8	8123.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bf20e668-f5df-4d88-9a3a-9a0c161a07b1	fibroblasts	fibroblasts	stroma 5	Points	33106.7	8131.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2a41ca3d-0903-4c6e-857d-9259f0056330	fibroblasts	fibroblasts	stroma 5	Points	33112.4	8136.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a622c92e-40b8-4ff0-939c-319da00035ed	fibroblasts	fibroblasts	stroma 5	Points	33117.8	8144.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5110ee8b-f5c9-4990-8bb3-0976fe3392e3	fibroblasts	fibroblasts	stroma 5	Points	33128.2	8149.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	86329409-a69e-4297-b77c-478bd77fe376	fibroblasts	fibroblasts	stroma 5	Points	33145.8	8155.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	96a43eef-afcd-4c79-a238-446b70abad55	fibroblasts	fibroblasts	stroma 5	Points	33171.6	8145.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7ce6d1c4-15b4-4a12-9511-f3ab0753c120	fibroblasts	fibroblasts	stroma 5	Points	33178	8129.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	93ec5c0b-9a6d-465a-9cc7-ffe34e13167f	fibroblasts	fibroblasts	stroma 5	Points	33180.5	8112.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d08388b7-3478-4d6d-856a-cc2d49aa7260	fibroblasts	fibroblasts	stroma 5	Points	33184.6	8102.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8338fde8-40d8-4fdc-bd58-a2a359e80441	fibroblasts	fibroblasts	stroma 5	Points	33193.7	8104.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bfbddc35-35b8-48a8-9163-a464f3e73b02	fibroblasts	fibroblasts	stroma 5	Points	33202.2	8102.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d10f3e2d-9567-4d14-a629-414b2a10722a	fibroblasts	fibroblasts	stroma 5	Points	33209.5	8101.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c86e77f4-408b-4606-b940-b58c7edd4067	fibroblasts	fibroblasts	stroma 5	Points	33219.7	8096.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e4a90dfd-5f90-417c-987e-f6d9e5079e7b	fibroblasts	fibroblasts	stroma 5	Points	33228.8	8096.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a9b155f7-822c-4ed6-9248-e418f19bbbb5	fibroblasts	fibroblasts	stroma 5	Points	33248.9	8089.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5652d8a3-ed39-41dd-94d1-3c789b518717	fibroblasts	fibroblasts	stroma 5	Points	33256.8	8079.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	dda311e0-d31a-4ef6-b208-5ac4e1804e23	fibroblasts	fibroblasts	stroma 5	Points	33263.9	8082.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4fb90187-ab44-4d46-b6d0-d74c1bba9621	fibroblasts	fibroblasts	stroma 5	Points	33276.9	8080.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7a80542c-8043-4bed-a899-bebcaefc7571	fibroblasts	fibroblasts	stroma 5	Points	33286.9	8080.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ab36484f-b213-4bfb-a810-87fc669c4b92	fibroblasts	fibroblasts	stroma 5	Points	33298.1	8074.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	79c699db-58ec-4066-9b40-0dea3d1d7a29	fibroblasts	fibroblasts	stroma 5	Points	33301.3	8070.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0c02c393-7ad3-4567-a065-20a5b8687afe	fibroblasts	fibroblasts	stroma 5	Points	33307.7	8066.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	dd387993-b108-4d7e-9178-3adeed8b972d	fibroblasts	fibroblasts	stroma 5	Points	33317.4	8062.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f588a7e7-c0d6-4ca4-951b-83ad3eb8d35b	fibroblasts	fibroblasts	stroma 5	Points	33324	8057.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5a8c4bab-bf64-4492-a7e7-fdccc0bf4434	fibroblasts	fibroblasts	stroma 5	Points	33326.5	8064.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7b1ddf00-77f3-41df-a20d-1cf6f0edc62d	fibroblasts	fibroblasts	stroma 5	Points	33332	8064.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f11f6393-511a-49f0-b3f3-520b55390691	fibroblasts	fibroblasts	stroma 5	Points	33336.8	8065.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	93eaf655-c2c2-48d1-8da0-256c0fd1c5a4	fibroblasts	fibroblasts	stroma 5	Points	33343.7	8066.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3f696bf3-caa7-40d1-a174-deef8d9b7f9b	fibroblasts	fibroblasts	stroma 5	Points	33347.6	8069.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2a736230-6c22-4707-8af8-f933b5fbc44b	fibroblasts	fibroblasts	stroma 5	Points	33356.7	8074.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f40ddd59-bce1-43f7-a08d-b3bb2e4959f9	fibroblasts	fibroblasts	stroma 5	Points	33362.7	8079.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2198c978-bc3e-4173-8897-37c250871bad	fibroblasts	fibroblasts	stroma 5	Points	33367.7	8088.6	1		
