Image,Class,Area µm^2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1266
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2859
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5168.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,58944.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3033.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,36215.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3033.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,37674.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,7602.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,135732.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,35898
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,51919.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,39135.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,127575.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,12762.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9123.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3098.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,956.63
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3427.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3429.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,15899.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,15826.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,19937.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2632.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1517
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1779.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8004.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2319.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7553.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6232.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5158.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4688
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2121.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1784.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1388.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,17616.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13663.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,14724.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,17456.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,60251.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,45286
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,38026.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,36681.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10658.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3568.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,16137.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4742.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4449.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,9209.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,7158.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1876
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1576.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2435.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,15587.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,29854.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1508.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6228.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6137.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3715.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,713.04
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7987.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9153
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5847.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,18681.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,21412.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6532.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10495.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,89620.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8658.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,33771.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,26319.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13590
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,20269
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,34796.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,865.38
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3264.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2630.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2844.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3990.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1873.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4765.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4500.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4840.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4269.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5439.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1643.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1078.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4430
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1694.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2393.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3262
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2893.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1307.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2398.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,12214.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2398.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6914.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1397.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14520.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,58880.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,5141.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1155.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4914
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3020.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7930.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5283.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2570.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5513.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3056.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,864.11
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1782.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,872.54
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,34903
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,18272.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3292.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3292.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3292.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3292.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3292.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13472.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9412.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1687.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7509.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13048.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5103.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1107.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2055.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1107.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11452.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1107.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5046.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4591.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1481.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10377.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7806.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2583.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2583.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5354.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2712.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,10834.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,10733.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4312.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2712.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2712.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,7176
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6324.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,10966.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,997.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1373.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,997.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1928.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,17941.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10407.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6987.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3962.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6567.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6360.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1123
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2495.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1123
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1138.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1123
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,859.17
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,694.34
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7849.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,23298.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2539.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4061.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1888.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4953.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,39631.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2975.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11713.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1556.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1517.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3711.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2726.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3743
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1517.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,20992.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,14701.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4107.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1292.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9081.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1123
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2664.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14314.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7451.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1397.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6896.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,460.56
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1232.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,937.67
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,455.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,460.56
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4235.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,5547.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1552.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,4093.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,806.35
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1357.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,6955.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3056.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1888.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5761.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,11331.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1888.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1927.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6073.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7584.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7372.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,30444.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,19369.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3376.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1870.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4521
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,19613.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1642
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1967.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3838.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14313.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4619
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5811.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1556.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6472.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8388.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4892.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,836.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4071
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,962.68
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3098.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1914.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,13393.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,715.78
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,2411
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,3314.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2779
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4899.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4133.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5211.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2341.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2341.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1409
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4066.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1775.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,32378
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,1968.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor other invasion,57900.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4489.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2222.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6859.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2748.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,933.04
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,432.05
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10798.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2273.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4785.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2991.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,19936.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1140.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,20694.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2583.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,6832.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,11119.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,5674.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,5276.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4771.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3379.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,8086.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1167.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1241
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,9236.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2802.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,6397.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,18839.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,7941.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,14699
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,17160.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,24694.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2259.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1116.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,33175.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1830.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6678.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2195.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2660.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,829.57
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9214.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4895.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1123
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1123
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4017.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14006.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,9763.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1561.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,21765.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6371.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,10149.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2366
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1187.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,787.37
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5258.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,4428.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,991.58
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,193.29
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,129.34
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,3570.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,14087.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,5647.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2247.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,4383.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1638.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1638.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,10899.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,5088
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,33338.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,2759
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,3405.4
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,645.11
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,16477.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,32555.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,12510.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2441.7
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7026.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2170.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7971.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,2038.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,15689.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,16850.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,69978.3
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,6382.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,5979.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,19199.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,1428.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,82981.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,22855.6
PKR-2-p53_d240_cald_maspin.ndpi,Tumor lobular acinar invasion,76269.2
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,13964.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,7277.9
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1140.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,8385.1
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,47872.8
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,1987.5
PKR-2-p53_d240_cald_maspin.ndpi,Tumor stromal invasion,916.04
