Image,Object ID,Name,Class,Parent,ROI,Nucleus: P53 mean,Nucleus: P53 sum,Cell: ASMA mean,Cell: NGFR mean,Cell: PDGFRa mean,Cell: CD74 mean,Cell: Vimentin mean,Nucleus/Cell area ratio
PKR-67_Vimcell ,7937999b-516c-459d-8088-17dbbd9c705e,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Outer_stroma_roisd,Polygon,3.8812,784,50.1899,1.095,26.8488,18.1337,85.0649,0.1913
PKR-67_Vimcell ,1a1c6b5b-7380-42fc-83a9-6700312c2f8f,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,4.1118,625,85.4682,3.847,70.5576,109.6591,115.8227,0.2243
PKR-67_Vimcell ,9ee295ac-c126-431e-a75a-bc80ba742c50,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,9.0971,937,93.2582,1.1484,76.3452,20.7475,86.5121,0.1442
PKR-67_Vimcell ,28b005cd-bb61-46d5-8437-4dfc5fc81cd5,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,21.7917,2615,65.9875,3.3724,68.5034,6.7164,73.8656,0.132
PKR-67_Vimcell ,54feb10f-3a25-4407-ae2d-51a362c98547,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,2.8947,1210,79.1784,1.111,42.8703,53.2672,37.0215,0.3016
PKR-67_Vimcell ,5bbbd636-53f6-4c74-b990-05179eeb645f,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Outer_stroma_roisd,Polygon,7.904,988,49.4427,1.672,86.4379,5.8869,78.9108,0.1948
PKR-67_Vimcell ,cc79edf3-7c70-4f32-a6c7-f50932f3f28a,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,10.4714,733,110.829,6.1766,84.316,12.0223,108.158,0.1199
PKR-67_Vimcell ,ae7a3a0e-7631-4fa6-baea-7ba2bf675f8e,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,4.4712,854,79.0247,3.2945,63.0027,67.3904,74.9945,0.2549
PKR-67_Vimcell ,c95a91fb-f405-4523-9e83-a9e08c485fa4,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,10.082,615,82.7292,7.6205,63.6013,87.8081,99.3753,0.1218
PKR-67_Vimcell ,46705b32-7ac1-40fc-95b9-b1c80ae9eee4,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,6.037,652,114.0492,0.4749,21.9166,1.0385,32.093,0.1116
PKR-67_Vimcell ,ca6ac69e-edab-4da2-8cd9-8067ad3fe76f,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,12.496,3099,99.0443,7.564,103.8855,42.1084,106.2759,0.3015
PKR-67_Vimcell ,021b6cf2-d75b-4bb4-aff1-bf065877a318,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,7.1944,1036,146.4967,15.9457,61.3311,86.2344,54.8318,0.1869
PKR-67_Vimcell ,0b2da992-eb03-4956-9201-dab745030bf3,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,3.7003,1099,113.1363,3.9361,55.8685,40.2581,121.228,0.354
PKR-67_Vimcell ,4cf0b7fa-ca18-4139-b4ce-7ae98b850851,CD74_pos: Vim_neg: PDGFR_pos: NGFR_pos: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_pos: ASMA_pos,Outer_stroma_roisd,Polygon,15.9149,748,99.8525,21.4938,81.8199,91.0016,62.4177,0.064
PKR-67_Vimcell ,4580bd8b-e445-4613-9ee4-446fbc3437da,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,6.0432,1680,67.1124,2.9412,42.2247,62.0031,118.2794,0.2915
PKR-67_Vimcell ,e5fef96c-e104-4152-8546-066289c4b8d4,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,9.1746,578,94.8688,1.802,53.9777,10.4579,80.3168,0.143
PKR-67_Vimcell ,76fd9074-ba70-4f52-8c9f-dffc640fe6ac,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,4.0217,555,104.8961,3.0678,53.5979,8.8434,117.2877,0.2007
PKR-67_Vimcell ,4c06dc8d-aef3-4e3f-a096-5b20a565f0ad,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,1.8902,310,98.2353,4.6316,55.6935,32.2307,93.4272,0.2464
PKR-67_Vimcell ,82fa9554-1c02-46d6-9a26-5d5657361d2b,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,9,1494,232.4809,10.0885,115.4579,5.8306,194.377,0.1801
PKR-67_Vimcell ,f6605b82-cdba-4ab9-b697-8da16f7e8b07,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Outer_stroma_roisd,Polygon,1.1935,111,57.58,4.6626,38.529,250.7434,67.9174,0.1592
PKR-67_Vimcell ,9c582567-94c1-4f4e-a0d4-34f199b373d4,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,7.4186,319,123.6426,2.8896,50.6245,6.012,144.0743,0.0748
PKR-67_Vimcell ,94ef0645-1ec7-4e1f-b4d0-843512b893af,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,3.7143,546,120.9267,3.5756,60.2901,41.0794,122.8183,0.2128
PKR-67_Vimcell ,a5bcc332-4c1f-4c6d-87b8-ab883ef61bcc,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Outer_stroma_roisd,Polygon,11.3962,604,61.5888,0.8723,39.3209,60.3645,73.3364,0.1412
PKR-67_Vimcell ,28e66cff-8f08-4c05-9920-2f7389354a74,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,7.066,749,88.2383,2.3473,30.4689,65.1128,74.9125,0.1242
PKR-67_Vimcell ,5c4ab5c6-215f-494a-88a8-7966ae1c77cd,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,0.7778,49,82.013,2.1987,47.3339,116.2622,62.5049,0.097
PKR-67_Vimcell ,cb20ebac-1a01-42fd-8771-ae519115ffe7,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Outer_stroma_roisd,Polygon,0.74,74,90.3578,0.4379,19.2239,5.3905,26.1242,0.157
PKR-67_Vimcell ,655765c5-f4fe-4dfb-9665-adb5446b991e,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Outer_stroma_roisd,Polygon,6.0493,1349,60.8279,1.709,37.9896,7.4319,44.7737,0.2548
PKR-67_Vimcell ,a3ca77b1-4aad-4844-a3df-a75556492b4d,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisd,Polygon,2.3109,275,59.6586,1.2137,28.6828,21.6169,47.8441,0.1499
PKR-67_Vimcell ,cf652928-8162-4cf4-81e0-10b04bc91730,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisd,Polygon,4.2874,373,58.3621,1.988,80.6475,15.3693,78.777,0.1991
PKR-67_Vimcell ,63dc0d24-85c6-4041-ba44-6d32330fbedd,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,11.8261,816,89.1581,2.7612,52.2667,9.3163,113.0822,0.0986
PKR-67_Vimcell ,f5d04c65-c26c-4123-b6d9-90f7fe8536f2,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisd,Polygon,6.5119,547,60.6045,2.8619,61.7612,53.8899,130.028,0.1512
PKR-67_Vimcell ,404d700a-8405-4b3a-adb9-6e2547eb82cf,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,13.1648,2396,69.6891,3.039,46.9718,47.4345,176.0195,0.1944
PKR-67_Vimcell ,06493e5d-14d7-4698-ba5c-cf84d807d31e,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,11.2526,2183,82.574,4.0854,55.7096,75.5319,104.4305,0.2159
PKR-67_Vimcell ,3e9bec10-c368-4e49-b655-67f428a0f1e4,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,6.37,637,76.3831,1.6723,46.3477,1.2262,61.2692,0.149
PKR-67_Vimcell ,0b54763b-7204-49ae-925e-9a7fe87b71ba,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,7.9401,1723,87.3023,1.5175,39.7114,39.7149,72.8814,0.1505
PKR-67_Vimcell ,b51e6359-926c-42c6-ab4b-f6c2dd3ad297,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,1.561,320,73.3075,0.9385,41.8396,1.377,43.1444,0.2677
PKR-67_Vimcell ,289bf7c7-dc0a-48de-a867-f963fc3de773,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,0.403,27,77.7488,0.2041,22.8383,93.6593,40.4474,0.0974
PKR-67_Vimcell ,3abcf405-566c-4b1e-a941-c29c46c1ca59,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,7.3242,1333,109.4524,7.1309,78.9403,27.1894,118.4914,0.2061
PKR-67_Vimcell ,3b724306-5f88-450c-9bc7-4e81c5d85fa2,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,6.141,479,87.4228,7.2595,35.6264,134.7494,61.3512,0.1621
PKR-67_Vimcell ,24131ca9-7c29-4988-905a-60dbe3e0e883,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,3.8447,1015,168.7,12.481,62.8897,86.9948,63.1767,0.2268
PKR-67_Vimcell ,13221018-7f76-4219-b76b-f17cc41053a0,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,6.7455,1484,87.6954,1.6375,33.1566,11.1652,58.4735,0.2716
PKR-67_Vimcell ,659296bc-7210-4942-bffe-a7ff880eef99,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,9.2648,2974,129.2003,15.4252,70.5541,144.8711,68.6224,0.242
PKR-67_Vimcell ,e72d84c0-47c8-4bf5-9375-3af9cc962e8a,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisd,Polygon,5.9057,313,52.0376,4.9771,16.2471,95.6792,92.3912,0.0788
PKR-67_Vimcell ,933ef17d-87e1-4a11-a269-35d2e402aae9,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisd,Polygon,15.7237,1195,50.2818,1.9031,18.6969,40.0088,69.6553,0.0862
PKR-67_Vimcell ,5c302cad-c4ac-4f6f-9d02-40c6fe37cee7,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,2.3034,205,86.0613,5.8123,63.6571,239.9349,66.8697,0.1613
PKR-67_Vimcell ,18db2c94-c992-482a-865e-8c5e7cbe9e63,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,1.8929,265,97.502,1.5842,65.7218,6.3188,78.6327,0.1348
PKR-67_Vimcell ,35ae0468-5733-44b0-8a7e-99fa55bc087c,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,2.7322,500,84.6388,2.9573,42.7109,189.4831,73.7429,0.161
PKR-67_Vimcell ,ddfeb060-652d-4be7-94e0-c9883e933565,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,7.787,841,67.9827,1.7149,20.2549,22.7927,49.5421,0.224
PKR-67_Vimcell ,27f8b051-bfe9-44a1-8807-23220bffd1f9,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,0.9028,130,64.7657,0.8856,26.5831,10.0858,89.5232,0.1917
PKR-67_Vimcell ,c1ce9be8-3a38-4a70-88f4-b22b930c049a,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,3.0819,527,93.2694,1.6024,44.057,4.655,98.2826,0.1802
PKR-67_Vimcell ,59800b11-73dc-4022-8fa8-245fd675e9ce,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisd,Polygon,4.0539,677,53.0923,1.5734,38.9228,2.5371,82.6324,0.2491
PKR-67_Vimcell ,a93085be-f530-4a59-892d-db335fdb5597,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,4.5444,409,120.8555,2.9913,54.2124,13.0217,141.7572,0.122
PKR-67_Vimcell ,69c7cc60-40d2-4cd7-802e-68cfd56e95df,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,3.9529,336,96.6133,2.0146,44.0825,31.6246,93.788,0.1284
PKR-67_Vimcell ,dab9fa98-9852-4dc4-90fc-a8effde64919,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,2.1739,150,67.0534,3.3738,49.9355,47.3831,120.3057,0.1183
PKR-67_Vimcell ,d68084a7-e6c4-4962-8ef0-8d86f8d08d2d,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisd,Polygon,2.0109,185,92.1559,2.396,54.0025,141.3193,61.5891,0.2221
PKR-67_Vimcell ,20df9e3a-803d-4a37-8e35-ffcf04234447,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,17.1957,1582,64.5053,2.1527,21.7481,29.3542,79.2321,0.1352
PKR-67_Vimcell ,b28b473d-6c0e-4a14-9d7d-24c03a1bbcc5,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,4.1125,329,97.6484,2.6016,54.8125,27.8555,97.6465,0.1461
PKR-67_Vimcell ,87e52d68-0c27-42f3-9062-96466cbd22f1,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,9.0228,3555,96.8613,3.3234,39.7063,9.6539,122.8733,0.2761
PKR-67_Vimcell ,6e76c0d5-5dad-41e8-bf04-69ae356007bc,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisd,Polygon,7.6067,1141,65.1401,0.9074,22.4418,17.0024,66.1069,0.348
PKR-67_Vimcell ,48e55d97-ab26-45de-97da-e5b841ae791b,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,1.9664,293,71.5616,3.4935,58.1253,161.1048,95.5227,0.1598
PKR-67_Vimcell ,5c9ee328-adaf-45d2-8de9-926496f7adc2,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,19.1968,5951,142.2753,2.4104,54.467,55.8084,95.9515,0.2237
PKR-67_Vimcell ,a1f56ce9-8425-4879-909c-b5496f6d6868,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,3.1512,271,94.4318,8.8523,35.3442,114.8636,66.0308,0.1345
PKR-67_Vimcell ,4e1c589a-2a08-48d4-b9d5-4e1f97260533,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,0.3571,20,81.0617,0.3167,21.75,93.2017,41.165,0.0896
PKR-67_Vimcell ,c2be0daf-fa6c-4b37-9f83-717e0a6f6324,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisd,Polygon,2.4074,130,49.6184,0.1693,7.2224,50.2683,22.6169,0.0698
PKR-67_Vimcell ,089a924e-c097-4fa3-97c3-2d1a99d05f41,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisd,Polygon,697.375,33474,48.7361,7.3275,17.69,207.4467,32.5183,0.0702
PKR-67_Vimcell ,821e7102-0477-46b1-914a-4ed570e9e015,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,4.494,755,87.624,0.7998,43.6182,1.3912,39.4098,0.1887
PKR-67_Vimcell ,50bbcd62-39d8-4dc4-9e8c-90f91a5d5e85,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,1.6726,281,67.4002,1.3302,22.7771,3.9463,75.2112,0.1865
PKR-67_Vimcell ,e00314d1-3be9-46df-8ac8-a4584d3c2c11,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisd,Polygon,22.3816,1701,57.9672,0.8627,22.5082,66.7561,110.0143,0.1499
PKR-67_Vimcell ,3748b06a-463f-4814-949a-1f937985b9a8,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,6.7754,1931,71.7412,2.9355,24.9462,64.9624,92.6221,0.2148
PKR-67_Vimcell ,5ad5f336-00e4-4c83-9ee6-8cc606328815,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,7.8092,1023,163.2543,2.1429,55.9502,12.3722,106.7379,0.1627
PKR-67_Vimcell ,74b9c990-60eb-4a5e-aea8-296d73209ea0,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisd,Polygon,17.8444,803,51.7714,2.619,18.5505,52.5238,83.1962,0.0787
PKR-67_Vimcell ,0aa1cbe0-340b-46b0-9246-14732378c940,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,1.7015,114,100.9375,4.2091,45.7812,78.8413,103.9303,0.1415
PKR-67_Vimcell ,cdae4ff4-6b1d-43ce-aa6b-09ec5fb07b58,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,4.9552,664,84.2026,4.7479,60.6105,205.8187,58.3966,0.1875
PKR-67_Vimcell ,2d92aeb9-8c20-4e37-9bcb-a26d45b57795,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,4.81,962,91.7829,5.2181,53.6004,104.6483,95.7064,0.1999
PKR-67_Vimcell ,21890cf2-703b-4874-8a01-bbd6fd048125,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,8.8308,1148,93.395,2.2963,32.8175,78.3388,92.6762,0.1606
PKR-67_Vimcell ,71eafcd1-e62b-484d-a5e1-8a05b6c63253,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisd,Polygon,5.8418,1034,54.1223,1.1185,21.9376,73.8841,38.8853,0.2213
PKR-67_Vimcell ,9c902322-bf97-4807-97f7-ee55710d01a1,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,2.6689,395,80.8506,1.0875,27.2252,139.5041,70.9685,0.1692
PKR-67_Vimcell ,bcb699b6-64bd-413e-b15a-73e5c6e4fd42,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,2.8025,681,113.018,2.2034,42.0642,35.3271,84.9617,0.1904
PKR-67_Vimcell ,5fecb876-7796-4363-a3d0-15f7a734a7f4,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,2.4474,372,93.0104,1.5692,29.346,35.1151,59.0683,0.1281
PKR-67_Vimcell ,8e6c2a1c-69f8-4d82-8bca-f4d4b481f7e3,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisd,Polygon,2.7703,820,73.9541,2.4222,34.4793,31.6252,47.8526,0.2167
